Timestamp,ECG_Value
2025-01-09 14:48:29.928,371.000000
2025-01-09 14:48:29.939,371.000000
2025-01-09 14:48:29.949,379.000000
2025-01-09 14:48:29.959,384.000000
2025-01-09 14:48:29.970,395.000000
2025-01-09 14:48:29.980,401.000000
2025-01-09 14:48:29.990,407.000000
2025-01-09 14:48:30.009,406.000000
2025-01-09 14:48:30.013,408.000000
2025-01-09 14:48:30.020,400.000000
2025-01-09 14:48:30.030,384.000000
2025-01-09 14:48:30.040,367.000000
2025-01-09 14:48:30.050,350.000000
2025-01-09 14:48:30.061,336.000000
2025-01-09 14:48:30.071,327.000000
2025-01-09 14:48:30.081,318.000000
2025-01-09 14:48:30.091,319.000000
2025-01-09 14:48:30.101,314.000000
2025-01-09 14:48:30.112,312.000000
2025-01-09 14:48:30.122,316.000000
2025-01-09 14:48:30.132,316.000000
2025-01-09 14:48:30.143,317.000000
2025-01-09 14:48:30.153,317.000000
2025-01-09 14:48:30.163,321.000000
2025-01-09 14:48:30.173,317.000000
2025-01-09 14:48:30.183,322.000000
2025-01-09 14:48:30.194,316.000000
2025-01-09 14:48:30.204,322.000000
2025-01-09 14:48:30.214,317.000000
2025-01-09 14:48:30.225,322.000000
2025-01-09 14:48:30.234,317.000000
2025-01-09 14:48:30.245,321.000000
2025-01-09 14:48:30.255,317.000000
2025-01-09 14:48:30.265,321.000000
2025-01-09 14:48:30.286,321.000000
2025-01-09 14:48:30.291,328.000000
2025-01-09 14:48:30.296,332.000000
2025-01-09 14:48:30.308,333.000000
2025-01-09 14:48:30.318,340.000000
2025-01-09 14:48:30.327,341.000000
2025-01-09 14:48:30.343,327.000000
2025-01-09 14:48:30.354,332.000000
2025-01-09 14:48:30.361,321.000000
2025-01-09 14:48:30.374,323.000000
2025-01-09 14:48:30.384,321.000000
2025-01-09 14:48:30.391,323.000000
2025-01-09 14:48:30.399,315.000000
2025-01-09 14:48:30.419,302.000000
2025-01-09 14:48:30.425,299.000000
2025-01-09 14:48:30.432,375.000000
2025-01-09 14:48:30.440,516.000000
2025-01-09 14:48:30.452,359.000000
2025-01-09 14:48:30.467,151.000000
2025-01-09 14:48:30.479,133.000000
2025-01-09 14:48:30.488,208.000000
2025-01-09 14:48:30.494,279.000000
2025-01-09 14:48:30.503,345.000000
2025-01-09 14:48:30.515,342.000000
2025-01-09 14:48:30.531,351.000000
2025-01-09 14:48:30.544,352.000000
2025-01-09 14:48:30.553,357.000000
2025-01-09 14:48:30.560,358.000000
2025-01-09 14:48:30.569,364.000000
2025-01-09 14:48:30.580,364.000000
2025-01-09 14:48:30.588,373.000000
2025-01-09 14:48:30.604,377.000000
2025-01-09 14:48:30.619,383.000000
2025-01-09 14:48:30.626,388.000000
2025-01-09 14:48:30.648,400.000000
2025-01-09 14:48:30.657,401.000000
2025-01-09 14:48:30.662,407.000000
2025-01-09 14:48:30.671,400.000000
2025-01-09 14:48:30.678,397.000000
2025-01-09 14:48:30.684,377.000000
2025-01-09 14:48:30.691,369.000000
2025-01-09 14:48:30.701,345.000000
2025-01-09 14:48:30.712,335.000000
2025-01-09 14:48:30.721,322.000000
2025-01-09 14:48:30.740,321.000000
2025-01-09 14:48:30.746,313.000000
2025-01-09 14:48:30.753,314.000000
2025-01-09 14:48:30.762,311.000000
2025-01-09 14:48:30.773,315.000000
2025-01-09 14:48:30.782,314.000000
2025-01-09 14:48:30.793,317.000000
2025-01-09 14:48:30.808,315.000000
2025-01-09 14:48:30.816,317.000000
2025-01-09 14:48:30.824,318.000000
2025-01-09 14:48:30.834,318.000000
2025-01-09 14:48:30.844,319.000000
2025-01-09 14:48:30.854,320.000000
2025-01-09 14:48:30.863,319.000000
2025-01-09 14:48:30.874,319.000000
2025-01-09 14:48:30.884,317.000000
2025-01-09 14:48:30.894,318.000000
2025-01-09 14:48:30.906,322.000000
2025-01-09 14:48:30.914,317.000000
2025-01-09 14:48:30.925,321.000000
2025-01-09 14:48:30.935,320.000000
2025-01-09 14:48:30.945,330.000000
2025-01-09 14:48:30.956,330.000000
2025-01-09 14:48:30.965,336.000000
2025-01-09 14:48:30.976,344.000000
2025-01-09 14:48:30.985,333.000000
2025-01-09 14:48:30.996,327.000000
2025-01-09 14:48:31.006,327.000000
2025-01-09 14:48:31.015,320.000000
2025-01-09 14:48:31.026,323.000000
2025-01-09 14:48:31.041,320.000000
2025-01-09 14:48:31.056,324.000000
2025-01-09 14:48:31.060,301.000000
2025-01-09 14:48:31.066,300.000000
2025-01-09 14:48:31.077,308.000000
2025-01-09 14:48:31.088,463.000000
2025-01-09 14:48:31.104,497.000000
2025-01-09 14:48:31.112,208.000000
2025-01-09 14:48:31.123,98.000000
2025-01-09 14:48:31.127,189.000000
2025-01-09 14:48:31.140,248.000000
2025-01-09 14:48:31.148,329.000000
2025-01-09 14:48:31.159,347.000000
2025-01-09 14:48:31.178,348.000000
2025-01-09 14:48:31.182,354.000000
2025-01-09 14:48:31.198,358.000000
2025-01-09 14:48:31.202,359.000000
2025-01-09 14:48:31.218,362.000000
2025-01-09 14:48:31.223,367.000000
2025-01-09 14:48:31.240,371.000000
2025-01-09 14:48:31.244,377.000000
2025-01-09 14:48:31.260,381.000000
2025-01-09 14:48:31.264,391.000000
2025-01-09 14:48:31.279,396.000000
2025-01-09 14:48:31.283,407.000000
2025-01-09 14:48:31.301,405.000000
2025-01-09 14:48:31.306,410.000000
2025-01-09 14:48:31.321,401.000000
2025-01-09 14:48:31.326,391.000000
2025-01-09 14:48:31.352,370.000000
2025-01-09 14:48:31.356,354.000000
2025-01-09 14:48:31.362,337.000000
2025-01-09 14:48:31.366,326.000000
2025-01-09 14:48:31.383,314.000000
2025-01-09 14:48:31.388,315.000000
2025-01-09 14:48:31.395,308.000000
2025-01-09 14:48:31.405,311.000000
2025-01-09 14:48:31.425,306.000000
2025-01-09 14:48:31.429,313.000000
2025-01-09 14:48:31.444,311.000000
2025-01-09 14:48:31.448,315.000000
2025-01-09 14:48:31.462,313.000000
2025-01-09 14:48:31.471,317.000000
2025-01-09 14:48:31.479,316.000000
2025-01-09 14:48:31.487,320.000000
2025-01-09 14:48:31.506,316.000000
2025-01-09 14:48:31.510,321.000000
2025-01-09 14:48:31.526,316.000000
2025-01-09 14:48:31.536,320.000000
2025-01-09 14:48:31.546,317.000000
2025-01-09 14:48:31.556,321.000000
2025-01-09 14:48:31.562,318.000000
2025-01-09 14:48:31.576,318.000000
2025-01-09 14:48:31.587,320.000000
2025-01-09 14:48:31.598,320.000000
2025-01-09 14:48:31.607,328.000000
2025-01-09 14:48:31.618,332.000000
2025-01-09 14:48:31.627,329.000000
2025-01-09 14:48:31.639,342.000000
2025-01-09 14:48:31.648,336.000000
2025-01-09 14:48:31.658,326.000000
2025-01-09 14:48:31.668,327.000000
2025-01-09 14:48:31.683,323.000000
2025-01-09 14:48:31.687,322.000000
2025-01-09 14:48:31.699,316.000000
2025-01-09 14:48:31.708,325.000000
2025-01-09 14:48:31.719,311.000000
2025-01-09 14:48:31.729,298.000000
2025-01-09 14:48:31.740,291.000000
2025-01-09 14:48:31.750,389.000000
2025-01-09 14:48:31.761,539.000000
2025-01-09 14:48:31.778,318.000000
2025-01-09 14:48:31.782,103.000000
2025-01-09 14:48:31.791,155.000000
2025-01-09 14:48:31.801,219.000000
2025-01-09 14:48:31.811,301.000000
2025-01-09 14:48:31.822,346.000000
2025-01-09 14:48:31.831,348.000000
2025-01-09 14:48:31.842,351.000000
2025-01-09 14:48:31.851,358.000000
2025-01-09 14:48:31.862,357.000000
2025-01-09 14:48:31.882,363.000000
2025-01-09 14:48:31.889,364.000000
2025-01-09 14:48:31.894,368.000000
2025-01-09 14:48:31.902,372.000000
2025-01-09 14:48:31.912,385.000000
2025-01-09 14:48:31.933,388.000000
2025-01-09 14:48:31.937,394.000000
2025-01-09 14:48:31.943,404.000000
2025-01-09 14:48:31.963,408.000000
2025-01-09 14:48:31.967,411.000000
2025-01-09 14:48:31.974,406.000000
2025-01-09 14:48:31.990,398.000000
2025-01-09 14:48:32.005,380.000000
2025-01-09 14:48:32.011,362.000000
2025-01-09 14:48:32.015,346.000000
2025-01-09 14:48:32.025,333.000000
2025-01-09 14:48:32.035,319.000000
2025-01-09 14:48:32.045,316.000000
2025-01-09 14:48:32.066,308.000000
2025-01-09 14:48:32.071,312.000000
2025-01-09 14:48:32.076,307.000000
2025-01-09 14:48:32.092,314.000000
2025-01-09 14:48:32.099,309.000000
2025-01-09 14:48:32.107,317.000000
2025-01-09 14:48:32.118,311.000000
2025-01-09 14:48:32.126,317.000000
2025-01-09 14:48:32.137,311.000000
2025-01-09 14:48:32.147,321.000000
2025-01-09 14:48:32.157,317.000000
2025-01-09 14:48:32.167,321.000000
2025-01-09 14:48:32.183,313.000000
2025-01-09 14:48:32.199,321.000000
2025-01-09 14:48:32.205,317.000000
2025-01-09 14:48:32.216,323.000000
2025-01-09 14:48:32.231,319.000000
2025-01-09 14:48:32.238,322.000000
2025-01-09 14:48:32.244,318.000000
2025-01-09 14:48:32.256,321.000000
2025-01-09 14:48:32.265,327.000000
2025-01-09 14:48:32.282,333.000000
2025-01-09 14:48:32.287,326.000000
2025-01-09 14:48:32.296,343.000000
2025-01-09 14:48:32.308,336.000000
2025-01-09 14:48:32.319,329.000000
2025-01-09 14:48:32.326,327.000000
2025-01-09 14:48:32.342,322.000000
2025-01-09 14:48:32.348,322.000000
2025-01-09 14:48:32.365,320.000000
2025-01-09 14:48:32.371,322.000000
2025-01-09 14:48:32.378,314.000000
2025-01-09 14:48:32.390,303.000000
2025-01-09 14:48:32.407,300.000000
2025-01-09 14:48:32.412,378.000000
2025-01-09 14:48:32.429,507.000000
2025-01-09 14:48:32.434,353.000000
2025-01-09 14:48:32.442,146.000000
2025-01-09 14:48:32.451,142.000000
2025-01-09 14:48:32.462,207.000000
2025-01-09 14:48:32.472,282.000000
2025-01-09 14:48:32.483,338.000000
2025-01-09 14:48:32.493,349.000000
2025-01-09 14:48:32.508,346.000000
2025-01-09 14:48:32.512,356.000000
2025-01-09 14:48:32.524,355.000000
2025-01-09 14:48:32.534,361.000000
2025-01-09 14:48:32.544,361.000000
2025-01-09 14:48:32.555,369.000000
2025-01-09 14:48:32.565,366.000000
2025-01-09 14:48:32.575,379.000000
2025-01-09 14:48:32.596,382.000000
2025-01-09 14:48:32.600,394.000000
2025-01-09 14:48:32.616,396.000000
2025-01-09 14:48:32.620,404.000000
2025-01-09 14:48:32.626,404.000000
2025-01-09 14:48:32.638,406.000000
2025-01-09 14:48:32.647,394.000000
2025-01-09 14:48:32.658,383.000000
2025-01-09 14:48:32.668,362.000000
2025-01-09 14:48:32.678,350.000000
2025-01-09 14:48:32.689,332.000000
2025-01-09 14:48:32.698,325.000000
2025-01-09 14:48:32.709,320.000000
2025-01-09 14:48:32.720,315.000000
2025-01-09 14:48:32.729,314.000000
2025-01-09 14:48:32.740,313.000000
2025-01-09 14:48:32.750,315.000000
2025-01-09 14:48:32.760,314.000000
2025-01-09 14:48:32.780,317.000000
2025-01-09 14:48:32.783,315.000000
2025-01-09 14:48:32.794,319.000000
2025-01-09 14:48:32.803,317.000000
2025-01-09 14:48:32.812,322.000000
2025-01-09 14:48:32.823,317.000000
2025-01-09 14:48:32.833,321.000000
2025-01-09 14:48:32.842,316.000000
2025-01-09 14:48:32.852,322.000000
2025-01-09 14:48:32.863,317.000000
2025-01-09 14:48:32.874,322.000000
2025-01-09 14:48:32.883,315.000000
2025-01-09 14:48:32.893,320.000000
2025-01-09 14:48:32.904,317.000000
2025-01-09 14:48:32.914,327.000000
2025-01-09 14:48:32.924,327.000000
2025-01-09 14:48:32.934,334.000000
2025-01-09 14:48:32.945,334.000000
2025-01-09 14:48:32.966,349.000000
2025-01-09 14:48:32.968,326.000000
2025-01-09 14:48:32.992,331.000000
2025-01-09 14:48:32.997,318.000000
2025-01-09 14:48:33.000,322.000000
2025-01-09 14:48:33.016,316.000000
2025-01-09 14:48:33.019,321.000000
2025-01-09 14:48:33.026,317.000000
2025-01-09 14:48:33.036,304.000000
2025-01-09 14:48:33.047,293.000000
2025-01-09 14:48:33.057,304.000000
2025-01-09 14:48:33.067,451.000000
2025-01-09 14:48:33.076,513.000000
2025-01-09 14:48:33.097,196.000000
2025-01-09 14:48:33.100,88.000000
2025-01-09 14:48:33.107,187.000000
2025-01-09 14:48:33.117,246.000000
2025-01-09 14:48:33.128,330.000000
2025-01-09 14:48:33.139,344.000000
2025-01-09 14:48:33.158,347.000000
2025-01-09 14:48:33.161,349.000000
2025-01-09 14:48:33.168,357.000000
2025-01-09 14:48:33.178,355.000000
2025-01-09 14:48:33.189,360.000000
2025-01-09 14:48:33.198,362.000000
2025-01-09 14:48:33.208,371.000000
2025-01-09 14:48:33.218,372.000000
2025-01-09 14:48:33.228,387.000000
2025-01-09 14:48:33.239,389.000000
2025-01-09 14:48:33.259,401.000000
2025-01-09 14:48:33.261,404.000000
2025-01-09 14:48:33.269,411.000000
2025-01-09 14:48:33.279,407.000000
2025-01-09 14:48:33.300,407.000000
2025-01-09 14:48:33.303,389.000000
2025-01-09 14:48:33.320,375.000000
2025-01-09 14:48:33.323,352.000000
2025-01-09 14:48:33.340,340.000000
2025-01-09 14:48:33.343,323.000000
2025-01-09 14:48:33.361,319.000000
2025-01-09 14:48:33.364,311.000000
2025-01-09 14:48:33.381,314.000000
2025-01-09 14:48:33.385,308.000000
2025-01-09 14:48:33.401,312.000000
2025-01-09 14:48:33.405,312.000000
2025-01-09 14:48:33.423,315.000000
2025-01-09 14:48:33.426,314.000000
2025-01-09 14:48:33.443,317.000000
2025-01-09 14:48:33.446,318.000000
2025-01-09 14:48:33.463,315.000000
2025-01-09 14:48:33.466,317.000000
2025-01-09 14:48:33.483,317.000000
2025-01-09 14:48:33.486,320.000000
2025-01-09 14:48:33.504,317.000000
2025-01-09 14:48:33.508,320.000000
2025-01-09 14:48:33.523,316.000000
2025-01-09 14:48:33.533,320.000000
2025-01-09 14:48:33.543,317.000000
2025-01-09 14:48:33.555,319.000000
2025-01-09 14:48:33.565,321.000000
2025-01-09 14:48:33.575,331.000000
2025-01-09 14:48:33.586,329.000000
2025-01-09 14:48:33.596,342.000000
2025-01-09 14:48:33.610,341.000000
2025-01-09 14:48:33.615,329.000000
2025-01-09 14:48:33.625,325.000000
2025-01-09 14:48:33.635,324.000000
2025-01-09 14:48:33.643,314.000000
2025-01-09 14:48:33.655,318.000000
2025-01-09 14:48:33.671,315.000000
2025-01-09 14:48:33.685,319.000000
2025-01-09 14:48:33.689,292.000000
2025-01-09 14:48:33.697,288.000000
2025-01-09 14:48:33.707,320.000000
2025-01-09 14:48:33.718,502.000000
2025-01-09 14:48:33.729,481.000000
2025-01-09 14:48:33.740,135.000000
2025-01-09 14:48:33.748,96.000000
2025-01-09 14:48:33.758,199.000000
2025-01-09 14:48:33.768,263.000000
2025-01-09 14:48:33.779,341.000000
2025-01-09 14:48:33.790,340.000000
2025-01-09 14:48:33.806,347.000000
2025-01-09 14:48:33.813,350.000000
2025-01-09 14:48:33.819,353.000000
2025-01-09 14:48:33.830,356.000000
2025-01-09 14:48:33.841,360.000000
2025-01-09 14:48:33.860,365.000000
2025-01-09 14:48:33.865,368.000000
2025-01-09 14:48:33.871,373.000000
2025-01-09 14:48:33.880,382.000000
2025-01-09 14:48:33.891,390.000000
2025-01-09 14:48:33.901,396.000000
2025-01-09 14:48:33.911,406.000000
2025-01-09 14:48:33.922,406.000000
2025-01-09 14:48:33.931,408.000000
2025-01-09 14:48:33.941,399.000000
2025-01-09 14:48:33.951,388.000000
2025-01-09 14:48:33.961,367.000000
2025-01-09 14:48:33.972,352.000000
2025-01-09 14:48:33.981,333.000000
2025-01-09 14:48:33.992,323.000000
2025-01-09 14:48:34.002,312.000000
2025-01-09 14:48:34.022,313.000000
2025-01-09 14:48:34.028,304.000000
2025-01-09 14:48:34.042,310.000000
2025-01-09 14:48:34.047,307.000000
2025-01-09 14:48:34.061,312.000000
2025-01-09 14:48:34.067,311.000000
2025-01-09 14:48:34.082,315.000000
2025-01-09 14:48:34.089,312.000000
2025-01-09 14:48:34.103,318.000000
2025-01-09 14:48:34.116,313.000000
2025-01-09 14:48:34.123,318.000000
2025-01-09 14:48:34.130,316.000000
2025-01-09 14:48:34.144,318.000000
2025-01-09 14:48:34.150,317.000000
2025-01-09 14:48:34.165,317.000000
2025-01-09 14:48:34.170,316.000000
2025-01-09 14:48:34.184,318.000000
2025-01-09 14:48:34.190,317.000000
2025-01-09 14:48:34.204,319.000000
2025-01-09 14:48:34.210,324.000000
2025-01-09 14:48:34.224,332.000000
2025-01-09 14:48:34.235,328.000000
2025-01-09 14:48:34.245,340.000000
2025-01-09 14:48:34.251,341.000000
2025-01-09 14:48:34.266,325.000000
2025-01-09 14:48:34.272,330.000000
2025-01-09 14:48:34.286,320.000000
2025-01-09 14:48:34.296,321.000000
2025-01-09 14:48:34.307,317.000000
2025-01-09 14:48:34.312,321.000000
2025-01-09 14:48:34.327,313.000000
2025-01-09 14:48:34.337,298.000000
2025-01-09 14:48:34.347,287.000000
2025-01-09 14:48:34.358,345.000000
2025-01-09 14:48:34.368,513.000000
2025-01-09 14:48:34.379,419.000000
2025-01-09 14:48:34.392,138.000000
2025-01-09 14:48:34.398,118.000000
2025-01-09 14:48:34.409,198.000000
2025-01-09 14:48:34.419,275.000000
2025-01-09 14:48:34.428,337.000000
2025-01-09 14:48:34.440,343.000000
2025-01-09 14:48:34.449,347.000000
2025-01-09 14:48:34.459,356.000000
2025-01-09 14:48:34.469,353.000000
2025-01-09 14:48:34.480,361.000000
2025-01-09 14:48:34.489,361.000000
2025-01-09 14:48:34.500,367.000000
2025-01-09 14:48:34.509,367.000000
2025-01-09 14:48:34.521,379.000000
2025-01-09 14:48:34.530,381.000000
2025-01-09 14:48:34.541,392.000000
2025-01-09 14:48:34.551,399.000000
2025-01-09 14:48:34.562,407.000000
2025-01-09 14:48:34.581,407.000000
2025-01-09 14:48:34.586,408.000000
2025-01-09 14:48:34.591,403.000000
2025-01-09 14:48:34.602,387.000000
2025-01-09 14:48:34.612,372.000000
2025-01-09 14:48:34.623,352.000000
2025-01-09 14:48:34.632,338.000000
2025-01-09 14:48:34.643,326.000000
2025-01-09 14:48:34.652,321.000000
2025-01-09 14:48:34.663,317.000000
2025-01-09 14:48:34.673,313.000000
2025-01-09 14:48:34.683,310.000000
2025-01-09 14:48:34.693,314.000000
2025-01-09 14:48:34.703,313.000000
2025-01-09 14:48:34.713,319.000000
2025-01-09 14:48:34.728,314.000000
2025-01-09 14:48:34.744,320.000000
2025-01-09 14:48:34.748,318.000000
2025-01-09 14:48:34.755,323.000000
2025-01-09 14:48:34.764,317.000000
2025-01-09 14:48:34.775,324.000000
2025-01-09 14:48:34.785,319.000000
2025-01-09 14:48:34.795,323.000000
2025-01-09 14:48:34.806,315.000000
2025-01-09 14:48:34.816,324.000000
2025-01-09 14:48:34.826,318.000000
